File_Name,SpectrumID,MSLevel,Charge,MS2_peaks,Base_Peak_Intensity
BSA1_F1.mzML,spectrum=1011,1,null,null,null
BSA1_F1.mzML,spectrum=1012,1,null,null,null
BSA1_F1.mzML,spectrum=1013,1,null,null,null
BSA1_F1.mzML,spectrum=1014,1,null,null,null
BSA1_F1.mzML,spectrum=1015,1,null,null,null
BSA1_F1.mzML,spectrum=1016,1,null,null,null
BSA1_F1.mzML,spectrum=1017,1,null,null,null
BSA1_F1.mzML,spectrum=1018,1,null,null,null
BSA1_F1.mzML,spectrum=1019,1,null,null,null
BSA1_F1.mzML,spectrum=1020,1,null,null,null
BSA1_F1.mzML,spectrum=1021,1,null,null,null
BSA1_F1.mzML,spectrum=1022,1,null,null,null
BSA1_F1.mzML,spectrum=1023,1,null,null,null
BSA1_F1.mzML,spectrum=1024,1,null,null,null
BSA1_F1.mzML,spectrum=1025,1,null,null,null
BSA1_F1.mzML,spectrum=1026,1,null,null,null
BSA1_F1.mzML,spectrum=1027,1,null,null,null
BSA1_F1.mzML,spectrum=1028,1,null,null,null
BSA1_F1.mzML,spectrum=1029,1,null,null,null
BSA1_F1.mzML,spectrum=1030,1,null,null,null
BSA1_F1.mzML,spectrum=1031,1,null,null,null
BSA1_F1.mzML,spectrum=1032,1,null,null,null
BSA1_F1.mzML,spectrum=1033,1,null,null,null
BSA1_F1.mzML,spectrum=1034,1,null,null,null
BSA1_F1.mzML,spectrum=1035,1,null,null,null
BSA1_F1.mzML,spectrum=1036,1,null,null,null
BSA1_F1.mzML,spectrum=1037,1,null,null,null
BSA1_F1.mzML,spectrum=1038,1,null,null,null
BSA1_F1.mzML,spectrum=1039,1,null,null,null
BSA1_F1.mzML,spectrum=1040,1,null,null,null
BSA1_F1.mzML,spectrum=1041,1,null,null,null
BSA1_F1.mzML,spectrum=1042,1,null,null,null
BSA1_F1.mzML,spectrum=1043,1,null,null,null
BSA1_F1.mzML,spectrum=1044,1,null,null,null
BSA1_F1.mzML,spectrum=1045,1,null,null,null
BSA1_F1.mzML,spectrum=1046,1,null,null,null
BSA1_F1.mzML,spectrum=1047,1,null,null,null
BSA1_F1.mzML,spectrum=1048,1,null,null,null
BSA1_F1.mzML,spectrum=1049,1,null,null,null
BSA1_F1.mzML,spectrum=1050,1,null,null,null
BSA1_F1.mzML,spectrum=1051,1,null,null,null
BSA1_F1.mzML,spectrum=1052,1,null,null,null
BSA1_F1.mzML,spectrum=1053,1,null,null,null
BSA1_F1.mzML,spectrum=1054,1,null,null,null
BSA1_F1.mzML,spectrum=1055,1,null,null,null
BSA1_F1.mzML,spectrum=1056,1,null,null,null
BSA1_F1.mzML,spectrum=1057,1,null,null,null
BSA1_F1.mzML,spectrum=1058,1,null,null,null
BSA1_F1.mzML,spectrum=1059,1,null,null,null
BSA1_F1.mzML,spectrum=1060,1,null,null,null
BSA1_F1.mzML,spectrum=1061,1,null,null,null
BSA1_F1.mzML,spectrum=1062,1,null,null,null
BSA1_F1.mzML,spectrum=1063,1,null,null,null
BSA1_F1.mzML,spectrum=1064,1,null,null,null
BSA1_F1.mzML,spectrum=1065,1,null,null,null
BSA1_F1.mzML,spectrum=1066,1,null,null,null
BSA1_F1.mzML,spectrum=1067,1,null,null,null
BSA1_F1.mzML,spectrum=1068,1,null,null,null
BSA1_F1.mzML,spectrum=1069,1,null,null,null
BSA1_F1.mzML,spectrum=1070,1,null,null,null
BSA1_F1.mzML,spectrum=1071,1,null,null,null
BSA1_F1.mzML,spectrum=1072,1,null,null,null
BSA1_F1.mzML,spectrum=1073,1,null,null,null
BSA1_F1.mzML,spectrum=1074,1,null,null,null
BSA1_F1.mzML,spectrum=1075,1,null,null,null
BSA1_F1.mzML,spectrum=1076,1,null,null,null
BSA1_F1.mzML,spectrum=1077,1,null,null,null
BSA1_F1.mzML,spectrum=1078,1,null,null,null
BSA1_F1.mzML,spectrum=1079,1,null,null,null
BSA1_F1.mzML,spectrum=1080,1,null,null,null
BSA1_F1.mzML,spectrum=1081,1,null,null,null
BSA1_F1.mzML,spectrum=1082,1,null,null,null
BSA1_F1.mzML,spectrum=1083,1,null,null,null
BSA1_F1.mzML,spectrum=1084,1,null,null,null
BSA1_F1.mzML,spectrum=1085,1,null,null,null
BSA1_F1.mzML,spectrum=1086,1,null,null,null
BSA1_F1.mzML,spectrum=1087,1,null,null,null
BSA1_F1.mzML,spectrum=1088,1,null,null,null
BSA1_F1.mzML,spectrum=1089,1,null,null,null
BSA1_F1.mzML,spectrum=1090,1,null,null,null
BSA1_F1.mzML,spectrum=1091,1,null,null,null
BSA1_F1.mzML,spectrum=1092,1,null,null,null
BSA1_F1.mzML,spectrum=1093,1,null,null,null
BSA1_F1.mzML,spectrum=1094,1,null,null,null
BSA1_F1.mzML,spectrum=1095,1,null,null,null
BSA1_F1.mzML,spectrum=1096,1,null,null,null
BSA1_F1.mzML,spectrum=1097,1,null,null,null
BSA1_F1.mzML,spectrum=1098,1,null,null,null
BSA1_F1.mzML,spectrum=1099,1,null,null,null
BSA1_F1.mzML,spectrum=1100,1,null,null,null
BSA1_F1.mzML,spectrum=1101,1,null,null,null
BSA1_F1.mzML,spectrum=1102,1,null,null,null
BSA1_F1.mzML,spectrum=1103,1,null,null,null
BSA1_F1.mzML,spectrum=1104,1,null,null,null
BSA1_F1.mzML,spectrum=1105,1,null,null,null
BSA1_F1.mzML,spectrum=1106,1,null,null,null
BSA1_F1.mzML,spectrum=1107,1,null,null,null
BSA1_F1.mzML,spectrum=1108,1,null,null,null
BSA1_F1.mzML,spectrum=1109,1,null,null,null
BSA1_F1.mzML,spectrum=1110,1,null,null,null
BSA1_F1.mzML,spectrum=1111,1,null,null,null
BSA1_F1.mzML,spectrum=1112,1,null,null,null
BSA1_F1.mzML,spectrum=1113,1,null,null,null
BSA1_F1.mzML,spectrum=1114,1,null,null,null
BSA1_F1.mzML,spectrum=1115,1,null,null,null
BSA1_F1.mzML,spectrum=1116,1,null,null,null
BSA1_F1.mzML,spectrum=1117,1,null,null,null
BSA1_F1.mzML,spectrum=1118,1,null,null,null
BSA1_F1.mzML,spectrum=1119,1,null,null,null
BSA1_F1.mzML,spectrum=1120,1,null,null,null
BSA1_F1.mzML,spectrum=1121,1,null,null,null
BSA1_F1.mzML,spectrum=1122,1,null,null,null
BSA1_F1.mzML,spectrum=1123,1,null,null,null
BSA1_F1.mzML,spectrum=1124,1,null,null,null
BSA1_F1.mzML,spectrum=1125,1,null,null,null
BSA1_F1.mzML,spectrum=1126,1,null,null,null
BSA1_F1.mzML,spectrum=1127,1,null,null,null
BSA1_F1.mzML,spectrum=1128,1,null,null,null
BSA1_F1.mzML,spectrum=1129,1,null,null,null
BSA1_F1.mzML,spectrum=1130,1,null,null,null
BSA1_F1.mzML,spectrum=1131,1,null,null,null
BSA1_F1.mzML,spectrum=1132,1,null,null,null
BSA1_F1.mzML,spectrum=1133,1,null,null,null
BSA1_F1.mzML,spectrum=1134,1,null,null,null
BSA1_F1.mzML,spectrum=1135,1,null,null,null
BSA1_F1.mzML,spectrum=1136,1,null,null,null
BSA1_F1.mzML,spectrum=1137,1,null,null,null
BSA1_F1.mzML,spectrum=1138,1,null,null,null
BSA1_F1.mzML,spectrum=1139,1,null,null,null
BSA1_F1.mzML,spectrum=1140,1,null,null,null
BSA1_F1.mzML,spectrum=1141,1,null,null,null
BSA1_F1.mzML,spectrum=1142,1,null,null,null
BSA1_F1.mzML,spectrum=1143,1,null,null,null
BSA1_F1.mzML,spectrum=1144,1,null,null,null
BSA1_F1.mzML,spectrum=1145,1,null,null,null
BSA1_F1.mzML,spectrum=1146,1,null,null,null
BSA1_F1.mzML,spectrum=1147,1,null,null,null
BSA1_F1.mzML,spectrum=1148,1,null,null,null
BSA1_F1.mzML,spectrum=1149,1,null,null,null
BSA1_F1.mzML,spectrum=1150,1,null,null,null
BSA1_F1.mzML,spectrum=1151,1,null,null,null
BSA1_F1.mzML,spectrum=1152,1,null,null,null
BSA1_F1.mzML,spectrum=1153,1,null,null,null
BSA1_F1.mzML,spectrum=1154,1,null,null,null
BSA1_F1.mzML,spectrum=1155,1,null,null,null
BSA1_F1.mzML,spectrum=1156,1,null,null,null
BSA1_F1.mzML,spectrum=1157,1,null,null,null
BSA1_F1.mzML,spectrum=1158,1,null,null,null
BSA1_F1.mzML,spectrum=1159,1,null,null,null
BSA1_F1.mzML,spectrum=1160,1,null,null,null
BSA1_F1.mzML,spectrum=1161,1,null,null,null
BSA1_F1.mzML,spectrum=1162,1,null,null,null
BSA1_F1.mzML,spectrum=1163,1,null,null,null
BSA1_F1.mzML,spectrum=1164,1,null,null,null
BSA1_F1.mzML,spectrum=1165,1,null,null,null
BSA1_F1.mzML,spectrum=1166,1,null,null,null
BSA1_F1.mzML,spectrum=1167,1,null,null,null
BSA1_F1.mzML,spectrum=1168,1,null,null,null
BSA1_F1.mzML,spectrum=1169,1,null,null,null
BSA1_F1.mzML,spectrum=1170,1,null,null,null
BSA1_F1.mzML,spectrum=1171,1,null,null,null
BSA1_F1.mzML,spectrum=1172,1,null,null,null
BSA1_F1.mzML,spectrum=1173,1,null,null,null
BSA1_F1.mzML,spectrum=1174,1,null,null,null
BSA1_F1.mzML,spectrum=1175,1,null,null,null
BSA1_F1.mzML,spectrum=1176,1,null,null,null
BSA1_F1.mzML,spectrum=1177,1,null,null,null
BSA1_F1.mzML,spectrum=1178,1,null,null,null
BSA1_F1.mzML,spectrum=1179,1,null,null,null
BSA1_F1.mzML,spectrum=1180,1,null,null,null
BSA1_F1.mzML,spectrum=1181,1,null,null,null
BSA1_F1.mzML,spectrum=1182,1,null,null,null
BSA1_F1.mzML,spectrum=1183,1,null,null,null
BSA1_F1.mzML,spectrum=1184,1,null,null,null
BSA1_F1.mzML,spectrum=1185,1,null,null,null
BSA1_F1.mzML,spectrum=1186,1,null,null,null
BSA1_F1.mzML,spectrum=1187,1,null,null,null
BSA1_F1.mzML,spectrum=1188,1,null,null,null
BSA1_F1.mzML,spectrum=1189,1,null,null,null
BSA1_F1.mzML,spectrum=1190,1,null,null,null
BSA1_F1.mzML,spectrum=1191,1,null,null,null
BSA1_F1.mzML,spectrum=1192,1,null,null,null
BSA1_F1.mzML,spectrum=1193,1,null,null,null
BSA1_F1.mzML,spectrum=1194,1,null,null,null
BSA1_F1.mzML,spectrum=1195,1,null,null,null
BSA1_F1.mzML,spectrum=1196,1,null,null,null
BSA1_F1.mzML,spectrum=1197,1,null,null,null
BSA1_F1.mzML,spectrum=1198,1,null,null,null
BSA1_F1.mzML,spectrum=1199,1,null,null,null
BSA1_F1.mzML,spectrum=1200,1,null,null,null
BSA1_F1.mzML,spectrum=1201,1,null,null,null
BSA1_F1.mzML,spectrum=1202,1,null,null,null
BSA1_F1.mzML,spectrum=1203,1,null,null,null
BSA1_F1.mzML,spectrum=1204,1,null,null,null
BSA1_F1.mzML,spectrum=1205,1,null,null,null
BSA1_F1.mzML,spectrum=1206,1,null,null,null
BSA1_F1.mzML,spectrum=1207,1,null,null,null
BSA1_F1.mzML,spectrum=1208,1,null,null,null
BSA1_F1.mzML,spectrum=1209,1,null,null,null
BSA1_F1.mzML,spectrum=1210,1,null,null,null
BSA1_F1.mzML,spectrum=1211,1,null,null,null
BSA1_F1.mzML,spectrum=1212,1,null,null,null
BSA1_F1.mzML,spectrum=1213,1,null,null,null
BSA1_F1.mzML,spectrum=1214,1,null,null,null
BSA1_F1.mzML,spectrum=1215,1,null,null,null
BSA1_F1.mzML,spectrum=1216,1,null,null,null
BSA1_F1.mzML,spectrum=1217,1,null,null,null
BSA1_F1.mzML,spectrum=1218,1,null,null,null
BSA1_F1.mzML,spectrum=1219,1,null,null,null
BSA1_F1.mzML,spectrum=1220,1,null,null,null
BSA1_F1.mzML,spectrum=1221,1,null,null,null
BSA1_F1.mzML,spectrum=1222,1,null,null,null
BSA1_F1.mzML,spectrum=1223,1,null,null,null
BSA1_F1.mzML,spectrum=1224,1,null,null,null
BSA1_F1.mzML,spectrum=1225,1,null,null,null
BSA1_F1.mzML,spectrum=1226,1,null,null,null
BSA1_F1.mzML,spectrum=1227,1,null,null,null
BSA1_F1.mzML,spectrum=1228,1,null,null,null
BSA1_F1.mzML,spectrum=1229,1,null,null,null
BSA1_F1.mzML,spectrum=1230,1,null,null,null
BSA1_F1.mzML,spectrum=1231,1,null,null,null
BSA1_F1.mzML,spectrum=1232,1,null,null,null
BSA1_F1.mzML,spectrum=1233,1,null,null,null
BSA1_F1.mzML,spectrum=1234,1,null,null,null
BSA1_F1.mzML,spectrum=1235,1,null,null,null
BSA1_F1.mzML,spectrum=1236,1,null,null,null
BSA1_F1.mzML,spectrum=1237,1,null,null,null
BSA1_F1.mzML,spectrum=1238,1,null,null,null
BSA1_F1.mzML,spectrum=1239,1,null,null,null
BSA1_F1.mzML,spectrum=1240,1,null,null,null
BSA1_F1.mzML,spectrum=1241,1,null,null,null
BSA1_F1.mzML,spectrum=1242,1,null,null,null
BSA1_F1.mzML,spectrum=1243,1,null,null,null
BSA1_F1.mzML,spectrum=1244,1,null,null,null
BSA1_F1.mzML,spectrum=1245,1,null,null,null
BSA1_F1.mzML,spectrum=1246,1,null,null,null
BSA1_F1.mzML,spectrum=1247,1,null,null,null
BSA1_F1.mzML,spectrum=1248,1,null,null,null
BSA1_F1.mzML,spectrum=1249,1,null,null,null
BSA1_F1.mzML,spectrum=1250,1,null,null,null
BSA1_F1.mzML,spectrum=1251,1,null,null,null
BSA1_F1.mzML,spectrum=1252,1,null,null,null
BSA1_F1.mzML,spectrum=1253,1,null,null,null
BSA1_F1.mzML,spectrum=1254,1,null,null,null
BSA1_F1.mzML,spectrum=1255,1,null,null,null
BSA1_F1.mzML,spectrum=1256,1,null,null,null
BSA1_F1.mzML,spectrum=1257,1,null,null,null
BSA1_F1.mzML,spectrum=1258,1,null,null,null
BSA1_F1.mzML,spectrum=1259,1,null,null,null
BSA1_F1.mzML,spectrum=1260,1,null,null,null
BSA1_F1.mzML,spectrum=1261,1,null,null,null
BSA1_F1.mzML,spectrum=1262,1,null,null,null
BSA1_F1.mzML,spectrum=1263,1,null,null,null
BSA1_F1.mzML,spectrum=1264,1,null,null,null
BSA1_F1.mzML,spectrum=1265,1,null,null,null
BSA1_F1.mzML,spectrum=1266,1,null,null,null
BSA1_F1.mzML,spectrum=1267,1,null,null,null
BSA1_F1.mzML,spectrum=1268,1,null,null,null
BSA1_F1.mzML,spectrum=1269,1,null,null,null
BSA1_F1.mzML,spectrum=1270,1,null,null,null
BSA1_F1.mzML,spectrum=1271,1,null,null,null
BSA1_F1.mzML,spectrum=1272,1,null,null,null
BSA1_F1.mzML,spectrum=1273,1,null,null,null
BSA1_F1.mzML,spectrum=1274,1,null,null,null
BSA1_F1.mzML,spectrum=1275,1,null,null,null
BSA1_F1.mzML,spectrum=1276,1,null,null,null
BSA1_F1.mzML,spectrum=1277,1,null,null,null
BSA1_F1.mzML,spectrum=1278,1,null,null,null
BSA1_F1.mzML,spectrum=1279,1,null,null,null
BSA1_F1.mzML,spectrum=1280,1,null,null,null
BSA1_F1.mzML,spectrum=1281,1,null,null,null
BSA1_F1.mzML,spectrum=1282,1,null,null,null
BSA1_F1.mzML,spectrum=1283,1,null,null,null
BSA1_F1.mzML,spectrum=1284,1,null,null,null
BSA1_F1.mzML,spectrum=1285,1,null,null,null
BSA1_F1.mzML,spectrum=1286,1,null,null,null
BSA1_F1.mzML,spectrum=1287,1,null,null,null
BSA1_F1.mzML,spectrum=1288,1,null,null,null
BSA1_F1.mzML,spectrum=1289,1,null,null,null
BSA1_F1.mzML,spectrum=1290,1,null,null,null
BSA1_F1.mzML,spectrum=1291,1,null,null,null
BSA1_F1.mzML,spectrum=1292,1,null,null,null
BSA1_F1.mzML,spectrum=1293,1,null,null,null
BSA1_F1.mzML,spectrum=1294,1,null,null,null
BSA1_F1.mzML,spectrum=1295,1,null,null,null
BSA1_F1.mzML,spectrum=1296,1,null,null,null
BSA1_F1.mzML,spectrum=2442,2,2,102,113.885513305664
BSA1_F1.mzML,spectrum=2443,2,3,106,61.1745491027832
BSA1_F1.mzML,spectrum=2444,2,2,34,26.986686706543
BSA1_F1.mzML,spectrum=2445,2,2,145,263.197814941406
BSA1_F1.mzML,spectrum=2446,2,2,28,41.0404930114746
BSA1_F1.mzML,spectrum=2447,2,3,126,607.676086425781
BSA1_F1.mzML,spectrum=2448,2,2,21,25.1825561523438
BSA1_F1.mzML,spectrum=2449,2,3,136,266.779663085938
BSA1_F1.mzML,spectrum=2450,2,2,79,73.7129287719727
BSA1_F1.mzML,spectrum=2451,2,3,154,387.623168945312
BSA1_F1.mzML,spectrum=2452,2,2,70,153.176086425781
BSA1_F1.mzML,spectrum=2453,2,2,44,127.226600646973
BSA1_F1.mzML,spectrum=2454,2,3,70,110.265182495117
BSA1_F1.mzML,spectrum=2455,2,3,122,84.1687240600586
BSA1_F1.mzML,spectrum=2456,2,3,175,104.715965270996
BSA1_F1.mzML,spectrum=2457,2,3,47,22.9046020507812
BSA1_F1.mzML,spectrum=2458,2,3,194,824.171508789062
BSA1_F1.mzML,spectrum=2459,2,3,121,116.810234069824
BSA1_F1.mzML,spectrum=2460,2,2,65,42.2622718811035
BSA1_F1.mzML,spectrum=2461,2,2,52,51.6340866088867
BSA1_F1.mzML,spectrum=2462,2,3,123,131.926834106445
BSA1_F1.mzML,spectrum=2463,2,2,80,254.664154052734
BSA1_F1.mzML,spectrum=2464,2,2,121,61.5903167724609
BSA1_F1.mzML,spectrum=2465,2,2,124,2752.6845703125
BSA1_F1.mzML,spectrum=2466,2,2,215,146.829193115234
BSA1_F1.mzML,spectrum=2467,2,2,100,74.329704284668
BSA1_F1.mzML,spectrum=2468,2,2,42,29.2716293334961
BSA1_F1.mzML,spectrum=2469,2,3,155,142.583221435547
BSA1_F1.mzML,spectrum=2470,2,3,99,34.513729095459
BSA1_F1.mzML,spectrum=2471,2,2,35,75.0445022583008
BSA1_F1.mzML,spectrum=2472,2,2,135,306.853424072266
BSA1_F1.mzML,spectrum=2473,2,2,135,92.4799423217773
BSA1_F1.mzML,spectrum=2474,2,3,67,102.388305664062
BSA1_F1.mzML,spectrum=2475,2,3,165,1332.34753417969
BSA1_F1.mzML,spectrum=2476,2,2,70,83.8692626953125
BSA1_F1.mzML,spectrum=2477,2,3,78,137.239501953125
BSA1_F1.mzML,spectrum=2478,2,2,69,202.227996826172
BSA1_F1.mzML,spectrum=2479,2,2,47,32.5597381591797
BSA1_F1.mzML,spectrum=2480,2,3,87,461.986511230469
BSA1_F1.mzML,spectrum=2481,2,3,105,87.2632675170898
BSA1_F1.mzML,spectrum=2482,2,2,60,79.3767013549805
BSA1_F1.mzML,spectrum=2483,2,2,129,73.6517028808594
BSA1_F1.mzML,spectrum=2484,2,2,51,72.9186935424805
BSA1_F1.mzML,spectrum=2485,2,2,55,91.1515655517578
BSA1_F1.mzML,spectrum=2486,2,2,47,25.9323329925537
BSA1_F1.mzML,spectrum=2487,2,2,32,40.7575531005859
BSA1_F1.mzML,spectrum=2488,2,2,90,60.1724662780762
BSA1_F1.mzML,spectrum=2489,2,2,84,35.3357238769531
BSA1_F1.mzML,spectrum=2490,2,3,42,56.8046951293945
BSA1_F1.mzML,spectrum=2491,2,2,41,41.4840278625488
BSA1_F1.mzML,spectrum=2492,2,2,80,86.4025115966797
BSA1_F1.mzML,spectrum=2493,2,3,95,90.3045349121094
BSA1_F1.mzML,spectrum=2494,2,2,130,113.848999023438
BSA1_F1.mzML,spectrum=2495,2,2,51,50.6786689758301
BSA1_F1.mzML,spectrum=2496,2,2,100,80.6270599365234
BSA1_F1.mzML,spectrum=2497,2,2,120,88.1022186279297
BSA1_F1.mzML,spectrum=2498,2,3,161,114.89820098877
BSA1_F1.mzML,spectrum=2499,2,2,88,205.405532836914
BSA1_F1.mzML,spectrum=2500,2,2,98,75.9073181152344
BSA1_F1.mzML,spectrum=2501,2,2,83,80.0239486694336
BSA1_F1.mzML,spectrum=2502,2,2,97,68.3919219970703
BSA1_F1.mzML,spectrum=2503,2,2,70,181.527191162109
BSA1_F1.mzML,spectrum=2504,2,2,86,98.1378173828125
BSA1_F1.mzML,spectrum=2505,2,2,257,3555.28247070312
BSA1_F1.mzML,spectrum=2506,2,3,77,324.157073974609
BSA1_F1.mzML,spectrum=2507,2,3,41,31.9877147674561
BSA1_F1.mzML,spectrum=2508,2,2,37,29.8601818084717
BSA1_F1.mzML,spectrum=2509,2,2,26,43.1130561828613
BSA1_F1.mzML,spectrum=2510,2,3,173,137.595428466797
BSA1_F1.mzML,spectrum=2511,2,2,43,27.4079570770264
BSA1_F1.mzML,spectrum=2512,2,2,50,21.2584648132324
BSA1_F1.mzML,spectrum=2513,2,2,151,658.387573242188
BSA1_F1.mzML,spectrum=2514,2,2,129,183.610458374023
BSA1_F1.mzML,spectrum=2515,2,2,55,32.5340309143066
BSA1_F1.mzML,spectrum=2516,2,2,78,54.8770790100098
BSA1_F1.mzML,spectrum=2517,2,2,162,762.427551269531
BSA1_F1.mzML,spectrum=2518,2,3,167,1640.31823730469
BSA1_F1.mzML,spectrum=2519,2,2,149,1677.41357421875
BSA1_F1.mzML,spectrum=2520,2,2,62,59.887809753418
BSA1_F1.mzML,spectrum=2521,2,2,44,174.544982910156
BSA1_F1.mzML,spectrum=2522,2,2,141,82.1177368164062
BSA1_F1.mzML,spectrum=2523,2,2,72,31.3099956512451
BSA1_F1.mzML,spectrum=2524,2,3,122,508.028869628906
BSA1_F1.mzML,spectrum=2525,2,3,110,59.7970581054688
BSA1_F1.mzML,spectrum=2526,2,2,47,71.6114120483398
BSA1_F1.mzML,spectrum=2527,2,2,86,81.0799026489258
BSA1_F1.mzML,spectrum=2528,2,2,122,106.756141662598
BSA1_F1.mzML,spectrum=2529,2,2,49,54.3925132751465
BSA1_F1.mzML,spectrum=2530,2,2,207,2980.30053710938
BSA1_F1.mzML,spectrum=2531,2,2,124,313.251007080078
BSA1_F1.mzML,spectrum=2532,2,2,67,89.5707092285156
BSA1_F1.mzML,spectrum=2533,2,2,141,169.230880737305
BSA1_F1.mzML,spectrum=2534,2,2,123,168.477752685547
BSA1_F1.mzML,spectrum=2535,2,2,127,96.1036071777344
BSA1_F1.mzML,spectrum=2536,2,2,55,37.1712951660156
BSA1_F1.mzML,spectrum=2537,2,2,116,234.675064086914
BSA1_F1.mzML,spectrum=2538,2,2,84,56.3787422180176
BSA1_F1.mzML,spectrum=2539,2,2,123,171.801681518555
BSA1_F1.mzML,spectrum=2540,2,2,19,29.7763900756836
BSA1_F1.mzML,spectrum=2541,2,2,109,148.085632324219
BSA1_F1.mzML,spectrum=2542,2,2,60,121.355560302734
BSA1_F1.mzML,spectrum=2543,2,3,114,186.027862548828
BSA1_F1.mzML,spectrum=2544,2,2,58,70.1898956298828
BSA1_F1.mzML,spectrum=2545,2,2,170,167.180297851562
BSA1_F1.mzML,spectrum=2546,2,2,57,85.3677062988281
BSA1_F1.mzML,spectrum=2547,2,2,36,26.2340431213379
BSA1_F1.mzML,spectrum=2548,2,2,162,2715.99340820312
BSA1_F1.mzML,spectrum=2549,2,2,83,65.5872344970703
BSA1_F1.mzML,spectrum=2550,2,2,22,17.0363655090332
BSA1_F1.mzML,spectrum=2551,2,2,155,206.054595947266
BSA1_F1.mzML,spectrum=2552,2,3,129,71.7652969360352
BSA1_F1.mzML,spectrum=2553,2,2,101,48.2745933532715
BSA1_F1.mzML,spectrum=2554,2,3,103,243.170013427734
BSA1_F1.mzML,spectrum=2555,2,2,118,40.9455490112305
BSA1_F1.mzML,spectrum=2556,2,2,49,62.0529747009277
BSA1_F1.mzML,spectrum=2557,2,2,73,33.1182823181152
BSA1_F1.mzML,spectrum=2558,2,3,122,115.545028686523
BSA1_F1.mzML,spectrum=2559,2,2,33,27.786979675293
BSA1_F1.mzML,spectrum=2560,2,3,142,53.9992332458496
BSA1_F1.mzML,spectrum=2561,2,2,32,117.872192382812
BSA1_F1.mzML,spectrum=2562,2,3,115,175.53337097168
BSA1_F1.mzML,spectrum=2563,2,2,60,114.092178344727
BSA1_F1.mzML,spectrum=2564,2,2,37,54.2867965698242
BSA1_F1.mzML,spectrum=2565,2,2,143,535.675048828125
BSA1_F1.mzML,spectrum=2566,2,2,193,406.239837646484
BSA1_F1.mzML,spectrum=2567,2,2,51,75.666618347168
BSA1_F1.mzML,spectrum=2568,2,3,220,1535.58508300781
BSA1_F1.mzML,spectrum=2569,2,3,167,595.659362792969
BSA1_F1.mzML,spectrum=2570,2,2,90,29.4233474731445
BSA1_F1.mzML,spectrum=2571,2,2,37,25.3841361999512
BSA1_F1.mzML,spectrum=2572,2,2,43,31.4814949035645
BSA1_F1.mzML,spectrum=2573,2,2,99,151.060424804688
BSA1_F1.mzML,spectrum=2574,2,2,159,137.501922607422
BSA1_F1.mzML,spectrum=2575,2,2,103,73.8377304077148
BSA1_F1.mzML,spectrum=2576,2,3,128,74.943603515625
BSA1_F1.mzML,spectrum=2577,2,3,131,68.8411407470703
BSA1_F1.mzML,spectrum=2578,2,2,97,201.616622924805
BSA1_F1.mzML,spectrum=2579,2,3,61,71.6963119506836
BSA1_F1.mzML,spectrum=2580,2,2,38,32.6284866333008
BSA1_F1.mzML,spectrum=2581,2,3,155,223.363845825195
BSA1_F1.mzML,spectrum=2582,2,3,99,73.3893508911133
BSA1_F1.mzML,spectrum=2583,2,3,193,1307.57263183594
BSA1_F1.mzML,spectrum=2584,2,2,142,199.771041870117
BSA1_F1.mzML,spectrum=2585,2,2,89,43.5540580749512
BSA1_F1.mzML,spectrum=2586,2,3,123,187.330017089844
BSA1_F1.mzML,spectrum=2587,2,2,76,34.8244094848633
BSA1_F1.mzML,spectrum=2588,2,2,189,650.4634399414061
BSA1_F1.mzML,spectrum=2589,2,2,132,72.3434600830078
BSA1_F1.mzML,spectrum=2590,2,2,56,58.955249786377
BSA1_F1.mzML,spectrum=2591,2,2,55,34.917896270752
BSA1_F1.mzML,spectrum=2592,2,3,71,150.788726806641
BSA1_F1.mzML,spectrum=2593,2,2,160,201.654312133789
BSA1_F1.mzML,spectrum=2594,2,3,164,73.9963226318359
BSA1_F1.mzML,spectrum=2595,2,2,66,65.8523559570312
BSA1_F1.mzML,spectrum=2596,2,2,33,76.1332550048828
BSA1_F1.mzML,spectrum=2597,2,3,151,146.077056884766
BSA1_F1.mzML,spectrum=2598,2,3,146,84.1151275634766
BSA1_F1.mzML,spectrum=2599,2,3,33,41.9636650085449
BSA1_F1.mzML,spectrum=2600,2,2,54,61.2602691650391
BSA1_F1.mzML,spectrum=2601,2,3,119,113.89168548584
BSA1_F1.mzML,spectrum=2602,2,2,31,22.0696620941162
BSA1_F1.mzML,spectrum=2603,2,3,81,119.984519958496
BSA1_F1.mzML,spectrum=2604,2,3,92,37.8818359375
BSA1_F1.mzML,spectrum=2605,2,3,107,85.2259826660156
BSA1_F1.mzML,spectrum=2606,2,2,59,39.6754341125488
BSA1_F1.mzML,spectrum=2607,2,3,113,84.4812850952148
BSA1_F1.mzML,spectrum=2608,2,2,58,99.4313430786133
BSA1_F1.mzML,spectrum=2609,2,2,117,147.920822143555
BSA1_F1.mzML,spectrum=2610,2,2,151,11872.6513671875
BSA1_F1.mzML,spectrum=2611,2,3,118,387.251037597656
BSA1_F1.mzML,spectrum=2612,2,2,47,96.0518493652344
BSA1_F1.mzML,spectrum=2613,2,3,76,53.0947380065918
BSA1_F1.mzML,spectrum=2614,2,2,105,96.1586456298828
BSA1_F1.mzML,spectrum=2615,2,3,180,850.163146972656
BSA1_F1.mzML,spectrum=2616,2,2,86,62.5342063903809
BSA1_F1.mzML,spectrum=2617,2,2,89,96.14165496826172
BSA1_F1.mzML,spectrum=2618,2,3,117,52.5353851318359
